a,b,c,alpha,beta,gamma,volume,volume_per_atom,b_over_a,c_over_a,angle_deviation,angle_mean,angle_std,space_group_number,mean_bond_length,std_bond_length,min_bond_length,max_bond_length,std_coordination,min_coordination,max_coordination
-0.5312203227994917,0.6841545685363345,-1.1174567124910595,1.2583812758696127,0.7450036396378455,-0.2080712285926487,-0.5849974492611616,-1.0687340750107406,0.8292088018032706,-0.7421539827091974,-0.08190390827597786,0.8509352547446675,0.15759039401329222,-0.356597478595719,1.095466733655058,-0.457716679098892,1.5047469819221146,0.36781707680111,-0.8708413423449841,1.3811237684177438,0.532508316797881
-0.5120844637590425,1.932734852416366,-1.0153500472324153,-1.9989802972371185,1.1226398429741402,0.19029142331051138,-0.48336996201218063,-0.641719637720274,1.8672750852880897,-0.6644668521137901,0.9582938436419525,-0.5012573159818732,2.4620253931613427,-0.5983382455971197,0.14301261300590415,1.2831174530330995,-0.4171419460251863,0.9553568958831353,1.358936819324333,-0.7240480707573586,0.532508316797881
-0.5344126385866347,-0.5613443366912423,-0.6160236427390153,1.1370550738814136,0.9948247949785176,1.2048391019798586,-1.0466013167099948,-0.8066768611493014,-0.22569393654345166,-0.310639150038416,0.7723724360575835,1.517304210277695,-1.426761193531491,-0.4083990715245906,0.902608064473807,-0.5987833941087718,1.263716511354029,0.26135329220406056,-0.8708413423449841,1.3811237684177438,0.532508316797881
0.611700871727598,-0.5992066590935633,-0.6335604624971873,1.1723604740965399,-0.573477092113478,1.7806551950768326,-0.6377918713628457,1.483616050600204,-0.8531489223328372,-0.8622702759995071,1.0143839751876302,1.1664853116182325,1.0908112873053064,-0.4083990715245906,-1.521112899500141,-0.6377818410290703,-0.7858189726142438,-1.47029561035159,-0.8708413423449841,-0.7240480707573586,-1.8779049424303351
-0.6308855038150616,-0.5188646578983941,-0.6322075491825105,0.3841210398448178,0.8737652132822433,-0.07850571083632402,-0.7213224980014288,1.0156483842908137,-0.12378661087121648,-0.2665059165081516,-0.9779931289717859,0.5090307548637185,-0.8038983862967545,-0.4083990715245906,-1.7101455635585503,-1.4938741954782255,-0.23944907321258369,-1.842846887780068,-0.8708413423449841,-0.7240480707573586,-1.8779049424303351
1.614683206410351,0.5181935874139647,-0.5901013130964767,1.191995871959509,0.5860961417641531,1.3468987037492557,0.5099681054792345,0.9030192697616701,-0.5639876435801097,-1.1543405378164797,0.6324629167381058,1.4459009165717072,-0.7632510113609416,-0.5810710479541625,-0.3904536319861142,0.8401833851272403,-1.0936043162419498,0.05286380948495917,1.3138861519313851,-0.7240480707573586,0.532508316797881
-0.5514924298319747,-0.124363381797553,-0.00361339118398192,-0.9971665056145462,-1.625908079872926,0.05131865738743507,-0.38899115960872316,-0.2451624434867373,0.15815026879211413,0.22660052125244662,0.25082309014591386,-1.1426208313140491,0.04875790607982571,-0.44293346681050494,0.10787914138670493,2.048729245360493,-1.3903420936131672,0.8239304927353934,1.358936819324333,-0.7240480707573586,0.532508316797881
-0.601721805352851,1.6733807709133572,0.9042042062974662,0.5108981401866444,0.6593450348898555,-1.3510803485347844,1.6906430862504278,0.7332212138990137,1.7462383319144397,1.0531420683348112,0.0931944270284064,-0.07790128152883882,0.9071985779073427,-0.4083990715245906,-0.0699776022606424,0.8919453446802625,-0.37710894309301274,0.798121529226519,1.336066695151466,-0.7240480707573586,0.532508316797881
-0.6275849739334385,1.0142013186959404,1.0523226875882874,-0.2120962454590798,-1.2289329941157359,0.04594795041009668,1.4850816656495753,1.881795189042751,1.2035767783372011,1.2065111551782066,-0.8495490585244498,-0.5817219347410407,-0.47953341163376145,-0.5120022573823337,-0.6341419967859391,0.9471103459609314,-0.3966046460428133,0.5318805521500343,1.23141366919908,-0.7240480707573586,0.532508316797881
-0.5185051666981567,-0.6510812446646874,-0.9242900468214406,-0.23964013406216944,-1.0668811170611792,-1.1408732252918623,-1.0446743184274168,-0.795881145546903,-0.3120900875718555,-0.583389262870642,0.08742635651190474,-1.0599104888905189,-0.8111367363019535,0.5758311941239693,0.9322057736664917,-0.8313953573879855,1.5958332785010725,0.19637266954185392,-0.8708413423449841,1.3811237684177438,0.532508316797881
-0.4800350561107129,-0.16152838915314233,-1.029179118708383,1.53948646070047,1.1758530692159,0.05051569267213356,-1.0294243274610044,-0.7104453841863527,0.07434322765083483,-0.6924061841425334,0.3132468294949649,1.2829523577980129,0.2529533591074969,0.6103655894098837,0.3835844070940685,0.9921564464249755,-0.8761821297148235,0.1856345592636789,1.23141366919908,-0.7240480707573586,0.532508316797881
1.543135654277024,-0.95266057920025,-1.5852869892398103,-0.41576116864953805,-0.9323689412584072,-0.8032987588969998,-0.9897439675530647,-0.48814218628530814,-1.38857252004718,-1.7355549448523822,-0.1342965324514841,-0.9467534668451387,-1.4735303948278107,-0.4083990715245906,0.3593914432226712,0.8650528776771883,-1.090902595266114,0.20621397843339448,1.23141366919908,-0.7240480707573586,0.532508316797881
-0.58301880269032,0.09746761165019296,-0.40147201236428876,-1.8689904358851912,-0.006929052228304718,0.07195097661807524,-0.6418140236655188,-1.3074637553836255,0.3723693641495512,-0.09559684475798852,-0.11521938199810602,-0.9374304457048788,1.292954419788294,-0.5810710479541625,1.1532140041139276,0.023372685214088775,0.7514146022853274,0.5282183934703278,-0.8708413423449841,1.3811237684177438,0.532508316797881
-0.611190538619803,-0.05210646587395975,0.4612654924054679,0.05654916390682394,0.7214394772086462,0.05063543302441647,0.35354387893885997,0.37721346754920393,0.26586074165116447,0.6753659730423786,-1.5406878738138203,0.33682610222078635,-1.026145300209972,-0.011253525736575192,-0.3974032138240901,0.8349620005982694,-0.39657518837052885,0.4641612367817885,1.3138861519313851,-0.7240480707573586,0.532508316797881
-0.4868164726980919,-0.8163920266218608,2.4373230218228517,-0.2173575914199362,0.514611824155416,-1.2135632496394444,0.759725202301416,-0.15005459501405924,-0.47108249401123053,2.2519328315553464,-0.33632755651924,-0.450031287315682,0.2193267236826731,0.6621671823387553,0.8149597390782584,0.041641269757306865,0.8746173601899307,0.35162041450096765,-0.8708413423449841,1.3811237684177438,0.532508316797881
-0.552809034648141,0.9689135333635495,-0.6337582941611258,1.128028528118689,2.037640419343325,0.03088003578548298,-0.40447676486859235,-0.3102292595140271,1.0914517267945647,-0.31498248548027213,0.5879949862473494,1.4056794567301985,0.4217582221214333,-0.44293346681050494,0.06037911231508261,1.8683307727620482,-1.2074923245724976,0.7723752209290947,1.358936819324333,-0.7240480707573586,0.532508316797881
1.1106940970547414,-0.8320156529391952,-1.0769778013825855,-0.5308873855554573,0.7719422577733395,-0.17663116864356854,-0.5808545557256487,-1.0513266255134694,-1.1872405500372623,-1.3111011910009525,-0.7232969573257912,-0.04727316625820334,-0.20828419297118606,-0.4083990715245906,1.0010372128032106,0.6613972468363685,1.073218663264031,1.2428684186910235,-0.8708413423449841,1.3811237684177438,0.532508316797881
3.197855408644656,-0.5946741112898012,2.0340910373833085,-0.7160304044843342,-1.1654561261783414,0.5030620279077445,3.3731108703988344,1.5759616512903385,-1.5835004547183589,-0.2752963560994131,0.0010810046424644217,-0.6127487378566299,0.1529917637372609,-0.5983382455971197,-1.558324979709375,0.15899279414745457,-1.0884408265487777,-0.4824859550147918,-0.8708413423449841,-0.7240480707573586,-1.8779049424303351
-0.5352062086128178,-0.5599873993030057,-0.6116649644657866,-1.6028021120812015,-0.9565394307133114,-1.1064766351739472,-1.0451909263898935,-0.7987753633006284,-0.22401779421719245,-0.30643187127940713,1.3489622886047803,-1.7037395944297522,-0.5805732466325186,-0.4083990715245906,0.9066199267455672,-0.6109112383013006,1.3014501566767929,0.23489720697984529,-0.8708413423449841,1.3811237684177438,0.532508316797881
-0.534196210397676,-0.5619285736222885,-1.0104042556339499,-0.7131268064677897,0.014730260107173123,-1.103048774108631,-1.047329267980043,-0.8107550977283855,-0.22633283592357267,-0.6488973293623818,-0.31229324635110334,-0.855912245296423,-0.42167987588146977,-0.4083990715245906,0.9029279204468217,-0.6116024004938503,1.2786661156309902,0.28422638013383733,-0.8708413423449841,1.3811237684177438,0.532508316797881
0.30933265606961036,0.5211147720691969,-0.02511322588750519,-1.1565861498302652,0.7006231233110645,-0.045427438518528804,0.685951436418746,1.49457122144601,0.07952226576082054,-0.30422240893731933,-0.26112697748789926,-0.3400329187409456,0.6275321907749374,-0.4083990715245906,-1.6020617145397318,-1.0617091959297227,-0.2906986642948181,-1.3904204785459793,-0.8708413423449841,-0.7240480707573586,-1.8779049424303351
-0.5233026582200783,-1.6932280051829338,0.49382475528981823,-1.0782665475442563,-0.6945609268907796,-1.71126989352307,-1.152983303239071,-1.4026658052855547,-1.191894847366075,0.6320467470280061,1.1418875325383147,-1.5980582962705725,-0.5131609300727987,3.304048421711206,0.8133667572994437,-1.5726180963125476,1.738961712791254,-0.3563321435864094,-0.8708413423449841,1.3811237684177438,0.532508316797881
-0.6256551559152218,-0.19526336033291009,0.6344256333509714,1.010179649571144,1.6721530431360947,-0.1345471305166733,-0.040001792741606805,1.2212075529298811,0.15311337523009452,0.8389114582311296,0.3276285861335751,1.1254371954057438,0.26741831997098,-0.4083990715245906,-1.6826358547576303,-1.5574193013421904,-0.18793121258329418,-1.8475407681829799,-0.8708413423449841,-0.7240480707573586,-1.8779049424303351
-0.5674900801325193,0.6626603033796162,0.5703792275674866,-1.2994037412919388,0.7163561625228834,0.05138322326366415,0.615765590091875,-0.5533105412431631,0.8435330777169553,0.7338797458438451,-0.1875272173165988,-0.36430764908825913,0.9000200853766451,-0.47746786209641934,0.3957210461976224,1.4819481313865146,-1.1296655052817683,1.978835768266882,1.23141366919908,-0.7240480707573586,0.532508316797881
3.4273414316707367,-0.4710043454341357,-0.961303712977699,0.007037470725433429,2.2806366265849434,1.0715680898904278,0.018199408876089552,1.4657551062657412,-1.5711508678694954,-1.7105860643008137,0.6048448213716174,1.3878817698968078,0.6756052368252369,-0.5810710479541625,-1.5280951232693638,-0.06463292958690237,-0.6101597176511231,-1.092573900894581,-0.8708413423449841,-0.7240480707573586,-1.8779049424303351
-0.6107937536067115,-0.05253993198409118,0.46017422742051606,0.03757973354145238,-0.6843589011307291,0.05097469735588112,0.3519067111646739,0.37171027706585397,0.26517561895660935,0.6740863791165823,-1.5311418707876219,-0.23349542209506,-1.023130570045176,-0.5638038503112053,-0.39618299066940676,0.8262730728299923,-0.40337996756592065,0.4357162480531023,1.3138861519313851,-0.7240480707573586,0.532508316797881
-0.5314187153060371,-0.6161306837412908,0.9701204403884999,1.5566870732830282,0.021303500554474927,0.05050864912199961,-0.04260014037633092,-0.9543886025043868,-0.2741645454356558,1.0466605511783797,-0.5716381959666588,0.8313420347183966,0.60316683457093,0.26502163655073985,0.8702487705049337,-0.5373436439680744,1.2134413748088522,0.333440441134498,-0.8708413423449841,1.3811237684177438,0.532508316797881
0.363169168073137,0.018491971019566688,-0.6081167578480486,-0.21779295373381488,-0.49577939734080384,-1.2568335390014451,-0.05951132983415736,1.1392331360778447,-0.30866745149394037,-0.7471777761384477,-0.2797666561632028,-0.8725122999870375,-0.5796446583327031,-0.4083990715245906,-1.7180340458953856,-1.5126727040474448,-0.2327638877695249,-1.8505843329223486,-0.8708413423449841,-0.7240480707573586,-1.8779049424303351
1.5588988407061968,-0.8054328725765899,-0.6207205493409126,1.70525864419693,-1.4443305061246907,1.8042317182635739,-0.6627378696036311,1.3438598791182303,-1.3076761558916636,-1.1569134214646757,2.2541441604256236,1.1045399393331583,2.6439585970026664,-0.5810710479541625,-1.5115048801386912,-0.899042570333906,-0.28945549031883044,-1.3399880120903953,-0.8708413423449841,-0.7240480707573586,-1.8779049424303351
0.5569265042385855,-0.2729386026331429,-0.1376794426685815,-0.3437261911506022,1.9778113458902975,1.1372327599416447,-0.07357782158618935,1.0801290961892156,-0.6075089880967719,-0.499831582197752,0.7800225572914588,1.115416405178151,0.916980175731466,-0.4083990715245906,-1.7105510637049115,-1.4520644219992747,-0.2694093455991728,-1.8144246765998655,-0.8708413423449841,-0.7240480707573586,-1.8779049424303351
1.5939061002702972,-0.0771626916747987,-1.0242014187770239,1.568581232517145,2.321911280245483,-0.6646036262417133,-0.6584850443546947,1.367685687531922,-0.8984269348879953,-1.4009134593619523,2.013599227502396,1.5137008564632692,2.050715181212964,-0.5810710479541625,-1.718647797161705,-1.5579530498952499,-0.22830486297594757,-1.8623829900988083,-0.8708413423449841,-0.7240480707573586,-1.8779049424303351
-0.5283706849781986,-0.10354758533495328,0.23893461047134867,0.049691320520219226,1.587810659650389,0.052166231253584064,0.013863859928033835,-0.7645900039573897,0.15859354244980414,0.4178550716004446,-0.8692173593664619,0.6795133374511058,0.10475333462607765,-0.1839255021661471,0.6139717773330798,0.23114486282326324,-0.7707104241760345,0.17601163138460357,0.9129811869904693,-0.7240480707573586,0.532508316797881
-0.587239152375018,-0.8970732621640894,2.3017828053585805,-0.24335617187981642,0.022744920153957092,-1.2286076857636108,0.5707780833899061,1.1074264765289044,-0.47896215819576826,2.2526214855069293,-0.6813124731817493,-0.6663187896164963,-0.2629169594644022,-0.4083990715245906,-0.5596464150563996,0.7472139395305671,-0.1716558506503472,0.3391617776385358,1.3138861519313851,-0.7240480707573586,0.532508316797881
-0.594615746482034,1.48044123602348,-0.14108087095501057,-1.482630456485337,-0.8108315083170121,-1.401832062064341,0.20247541385791826,-0.1305894299155832,1.57222218796117,0.13822704508958447,1.371397828961015,-1.7151896479021733,-0.6064386800703319,-0.4083990715245906,0.10839380605198591,0.8348112282971005,-0.3044848870550945,0.5510986292189469,1.3138861519313851,-0.7240480707573586,0.532508316797881
-0.5287133629440508,0.3706266464432462,-1.0951846961315175,0.38841283038489405,0.020859734720528433,0.956942528931278,-0.5763109272434679,-1.0322353834480018,0.5610369382165844,-0.7243214135323571,-0.9613282204422292,0.6322637298483561,-0.7873573194820419,-0.4083990715245906,0.9080730417175401,-0.20802600830962129,1.1279325154161104,0.5670743180042533,-0.8708413423449841,1.3811237684177438,0.532508316797881
0.9017326806149296,-0.9471385978842318,-0.1497663191685739,0.03288957888180876,-0.0010938920306694762,-0.4692073280435055,0.03876047517723396,-0.6809022975003447,-1.1908993081431818,-0.6510328554226628,-1.607121600374524,-0.1950922402611945,-1.2046246124440312,-0.4083990715245906,0.579163064998362,0.46098235139631605,-1.0124859627078207,0.23148304715246693,0.9129811869904693,-0.7240480707573586,0.532508316797881
-0.5751913165229733,1.4054798684997205,1.11499065339078,-1.467058778101623,-0.5086879358458593,-0.11254542774743825,1.5145316823274124,-0.9300583085249742,1.4871692668215672,1.211540373899048,-0.005669072195541171,-1.012398923766036,0.1929559712412299,-0.5983382455971197,0.875676261772972,0.40427092345564375,0.5038870858001502,0.9995792750675923,0.6040182813099628,-0.7240480707573586,0.532508316797881
0.9555331212536279,-0.006093095965912617,0.833820805601367,-1.7675434143827495,-1.8660627437021942,-0.8969210403184398,0.5922839400925233,-0.6190867325246897,-0.6092300119769304,-0.03913157109146779,2.0433739460371307,-2.0581349191344405,-0.45665269462760577,-0.5983382455971197,1.0678385677585,0.9446318750083462,0.5987072037490693,1.9260739627661223,-0.8708413423449841,1.3811237684177438,0.532508316797881
1.5256410423361801,-1.3674122611852588,-0.6285444725663565,-0.2087258620047214,1.4689227119391464,0.4940421749983749,-0.5786339794498542,1.8150391673222592,-1.6249907495943428,-1.1523438025835842,-0.3154549276324407,0.6956098690011422,0.07703534987511666,-0.4083990715245906,-1.5865478297809386,-0.6694671731834526,-0.5329275729176491,-1.3724247577034137,-0.8708413423449841,-0.7240480707573586,-1.8779049424303351
-0.5796641657614569,2.6649627673671796,1.2337343234200044,-1.1782696258194094,0.6290961989383594,-0.32776931957345395,2.7390058292307,-0.6086879764548216,2.5724416096033065,1.3186017942332589,-0.04869959541548948,-0.5055014461294013,0.5432230624454353,-0.5983382455971197,0.46474409379131715,0.744745100105141,-0.8495611534380734,0.827279068577363,1.1727840994168413,-0.7240480707573586,0.532508316797881
-0.5234108723145576,0.45085556952272926,-0.3131944185816123,-1.3138173255112608,-1.8079195871249611,-1.7995032721293258,-0.5706248522753737,-1.0083438540142025,0.6245868173690459,-0.05811751606975196,2.3270554404215984,-2.202912723825729,-1.5721866803880655,-0.44293346681050494,0.9332587041212125,0.41942140776120895,0.8926206503144507,1.0816465119047465,-0.8708413423449841,1.3811237684177438,0.532508316797881
-0.5835057661154783,0.17598151664176562,0.7965263461156478,-0.08256860812374985,-0.5729710548552689,-0.7837153416738453,0.7096457974346924,1.5742176597084727,0.4401787180209503,0.9432882062784256,-0.7690230033750313,-0.622818677798881,-1.0724295033537572,-0.5810710479541625,-0.9698823648423891,0.6706120649883934,-0.882038370940428,-0.4048726445844235,0.9129811869904693,-0.7240480707573586,0.532508316797881
1.1949568052894042,0.5208320767799799,-0.9897723275851251,0.0524251323025962,0.025642835592481445,2.099532064591912,-0.36504943255200084,-0.1445650226153393,-0.3855639584623512,-1.279529894686207,0.20963363668052037,1.2301085715025935,1.8872943447486619,-0.4083990715245906,0.11071832292141612,2.048729245360493,-0.39054809817014347,1.5275447415008876,1.358936819324333,-0.7240480707573586,0.532508316797881
-0.6074932237250884,-1.6353037404225883,1.2170845553162668,1.4698568726563288,-1.0761412055931912,-0.11696408153163453,-0.8404743686871335,0.3481181010278367,-1.1039080714611562,1.3311206088929028,0.3441859196357401,0.2742556396817551,1.4510987397223913,-0.5810710479541625,-1.2575656930694843,-0.5969654851210155,-0.24825768455831318,-1.1353931188003634,-0.8708413423449841,-0.7240480707573586,-1.8779049424303351
0.5644113124400807,0.538688995882121,-0.6779896252178547,0.8339790435247798,1.119252277494321,1.3483150442887444,-0.04859105666959528,1.1851175166391719,-0.05754635143786482,-0.8750791745419039,0.6885007975561918,1.4745000375048456,-1.4111665051351585,2.250749365490817,-1.698020071494468,-1.5630552769280144,-0.20828076790801825,-1.8623829900988083,-0.8708413423449841,-0.7240480707573586,-1.8779049424303351
-0.6112085743022155,0.5152252868771968,1.8885571310568474,-0.20027202801694816,-0.5000682597507247,-1.7305105246396932,1.3459518308126,1.4920682904024607,0.7561028243472964,1.9205230584376976,0.11927010140686617,-1.0761620511894465,0.11834230966759111,-0.4083990715245906,-0.6701740225260937,0.8260470663136257,-1.4167544304722368,0.15167231444939228,1.23141366919908,-0.7240480707573586,0.532508316797881
-0.5796822014438702,-0.586617295547146,0.42871261118769655,-0.8061580058259271,-0.6974739185688622,-1.097636979755511,-0.2714555255208023,0.24869422866211707,-0.2172115632661304,0.6213311303633824,0.33359797562991683,-1.1855450025923668,-1.2812638712359727,-0.4083990715245906,0.33933759671430636,0.4637832838795298,-0.26003207286631397,0.353951424224492,1.0602031904644096,-0.7240480707573586,0.532508316797881
-0.5376049543737784,-0.5610051023441821,-0.5787610915861888,0.19172586800640704,2.0180406524292094,1.202076269439716,-1.0451776486156277,-0.7987009765841981,-0.2232984579335702,-0.276777579519084,0.6141295707598602,1.4365444317959373,0.12635101323392006,-0.4083990715245906,0.903446296621501,-0.6197231393129294,1.2866941369999385,0.21145726982041108,-0.8708413423449841,1.3811237684177438,0.532508316797881
-0.5122107135359352,1.2263547100761956,-0.14130422928526332,-1.4532979839408295,-1.716247529259345,-1.5043973043061853,-0.01803788895573767,-0.8718248296286064,1.270472814490314,0.08131523566934039,2.1388421724916835,-2.106857449568973,-1.661836432094098,0.5067624035521405,0.5498466590571426,-0.41826542617682005,-0.24707081299985356,-0.29901896409452544,0.9129811869904693,-0.7240480707573586,0.532508316797881
0.534075294621009,-1.7465254903764453,0.38640216177114584,-0.49259324079441374,-0.604380761252732,1.1398095253657436,-0.6733121111206795,1.2846192948576147,-1.6071881815787143,-0.1269511341067421,-0.10752059587088791,0.009894487753735392,0.5145965541037851,-0.4083990715245906,-1.705062863446882,-1.435751319279899,-0.24539223201255492,-1.7950336607986415,-0.8708413423449841,-0.7240480707573586,-1.8779049424303351
-0.5238076573276491,-0.7227068077756994,-0.9557516630542602,1.2712769204730245,1.1222708028493078,0.04959357456706384,-1.1529422232056017,-1.4024356606288202,-0.3693883356786591,-0.6074947306477445,0.0010902253590971834,1.1228207574042368,-0.10510452211812817,3.304048421711206,0.8136394220921539,-1.5636759093849382,1.7440299602856992,-0.3611518894587697,-0.8708413423449841,1.3811237684177438,0.532508316797881
-0.582044875840005,-1.6494102353544635,0.37051181199026895,0.407416724821678,0.07235951356208074,-0.04998696330540983,-0.8484124167721367,0.3036463906279691,-1.1279361785065183,0.5728019825271364,-1.6056324546381595,0.2141175651489208,-1.2635032315370813,-0.44293346681050494,-1.2482210972586807,-0.5603979103120316,-0.16229551489490915,-1.0628778919728736,-0.8708413423449841,-0.7240480707573586,-1.8779049424303351
-0.5488772558820544,-0.15712776581768012,-0.9713229295062034,0.050438379950553815,0.022559416858526415,0.05388016178624341,-0.6593756402258647,-1.381253475236235,0.12827874521785337,-0.6076819381390824,-2.090204677799996,0.05637835325952088,-1.9273386061796816,2.7342308994936184,0.8426387698026485,-1.1273256438630954,1.6658049955896843,-0.10966227177493726,-0.8708413423449841,1.3811237684177438,0.532508316797881
-0.5346471024580076,-0.5616081856278439,-1.0118592756138853,0.8049876639223434,0.018883436361072318,1.2038976141119202,-1.0471150612854407,-0.8095550372114867,-0.22576336463034902,-0.6499123353374575,-0.32321364841777994,0.9563511967316334,-0.4145005765108854,-0.4083990715245906,0.8997299167712984,-0.6071334295949797,1.2566848564889241,0.24246399616662886,-0.8708413423449841,1.3811237684177438,0.532508316797881
-0.6232744458366745,-0.055555348402394185,-0.6299867292131346,0.44067911515642605,-0.9364473918031931,1.0301819501893303,-0.5617613511377628,-0.9711015384443241,0.27235855838845086,-0.26923245398835716,-0.09645061328992595,0.3100334947359324,0.44812914976228696,-0.4083990715245906,0.4999958208016315,-0.3632929492516311,0.8727435249284825,-0.061847682049359504,1.0602031904644096,-0.7240480707573586,0.532508316797881
-0.53410603198561,-0.5606470216445096,-0.6125839244531146,1.7005619008177515,-0.9550186969839795,1.2052523235877335,-1.0446825426586952,-0.7959272205552391,-0.22530399618606675,-0.30787142535959483,1.3442520391909947,1.0304870054248054,1.6918320304477406,-0.4083990715245906,0.9107585610051268,-0.6043535226939825,1.3046208519782667,0.24423234578973538,-0.8708413423449841,1.3811237684177438,0.532508316797881
-0.4518633201812315,0.013384609461065438,-0.2580057660093152,1.625213811041954,1.396545618753104,-0.2458815926756112,-0.5268316050596419,-0.8243350850958743,0.20010058709521436,-0.05716885042735056,0.8310402701644534,1.2831777144684058,0.8212255270517939,-0.5810710479541625,0.7223902743982817,1.3133564872476495,-1.7732337205408295,0.4339588452223536,1.0602031904644096,-0.7240480707573586,0.532508316797881
-0.5422581604363947,-1.7026982973716678,0.6226897485128059,0.04888090801743363,1.4247434306360327,1.8138226856963269,-1.1511221652916912,-1.3922390622217975,-1.1915261064016354,0.7579615771217371,0.5414657133268941,1.3987041187687486,0.3533766151241551,2.250749365490817,0.8277272862226851,-1.2687700612486115,1.6807108780232296,-0.14003344089816275,-0.8708413423449841,1.3811237684177438,0.532508316797881
-0.130882280272778,0.03320154923510316,-0.6316076725241154,1.0279443579107999,-0.05702608530228382,1.9841052058910007,-0.6574684067985211,1.3733812452427896,-0.006683737211901086,-0.5418216769265924,0.6423716012852354,1.3885894735009334,0.6052587764373787,-0.5810710479541625,-1.5394927174623705,-0.9046475037664035,-0.5636003135220788,-1.4871823840481628,-0.8708413423449841,-0.7240480707573586,-1.8779049424303351
